"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20954780, SEN S/N: 20954780)","Temp, °C (LGR S/N: 20954780, SEN S/N: 20954780)",Coupler Detached (LGR S/N: 20954780),Coupler Attached (LGR S/N: 20954780),Host Connected (LGR S/N: 20954780),End Of File (LGR S/N: 20954780)
7/21/22 9:23,2,6.93,,,,
7/21/22 9:23,2,6.85,,,,
7/21/22 9:23,2,6.74,,,,
7/21/22 9:23,2,6.68,,,,
7/21/22 9:23,2,6.65,,,,
7/21/22 9:23,2,6.59,,,,
7/21/22 9:23,2,6.49,,,,
7/21/22 9:23,2,6.4,,,,
7/21/22 9:23,3.4,6.35,,,,
7/21/22 9:23,2,6.3,,,,
7/21/22 9:23,3.4,6.2,,,,
7/21/22 9:23,2,6.19,,,,
7/21/22 9:23,2,6.11,,,,
7/21/22 9:23,3.4,6.01,,,,
7/21/22 9:23,2.2,5.97,,,,
7/21/22 9:23,1.5,5.98,,,,
7/21/22 9:23,2,5.98,,,,
7/21/22 9:23,2,5.96,,,,
7/21/22 9:23,2,5.84,,,,
7/21/22 9:23,2.2,5.77,,,,
7/21/22 9:23,2,5.8,,,,
7/21/22 9:23,2.2,5.78,,,,
7/21/22 9:23,2,5.81,,,,
7/21/22 9:23,2,5.81,,,,
7/21/22 9:23,3.4,5.81,,,,
7/21/22 9:23,3.3,5.86,,,,
7/21/22 9:23,3.3,5.88,,,,
7/21/22 9:23,3.4,5.88,,,,
7/21/22 9:23,3.4,5.91,,,,
7/21/22 9:23,2,5.92,,,,
7/21/22 9:23,2,5.92,,,,
7/21/22 9:23,1.5,5.9,,,,
7/21/22 9:23,2,5.9,,,,
7/21/22 9:23,3.4,5.92,,,,
7/21/22 9:23,3.4,5.95,,,,
7/21/22 9:23,2,5.95,,,,
7/21/22 9:23,3.4,5.96,,,,
7/21/22 9:23,2,5.9,,,,
7/21/22 9:23,2,5.97,,,,
7/21/22 9:23,3.4,5.98,,,,
7/21/22 9:23,2,5.98,,,,
7/21/22 9:23,2,6,,,,
7/21/22 9:23,2,5.96,,,,
7/21/22 9:23,2,5.97,,,,
7/21/22 9:23,3.4,5.98,,,,
7/21/22 9:23,2,5.96,,,,
7/21/22 9:23,2,6,,,,
7/21/22 9:23,3.4,5.98,,,,
7/21/22 9:23,2,5.98,,,,
7/21/22 9:23,2,6,,,,
7/21/22 9:23,3.4,6.02,,,,
7/21/22 9:23,2,6.02,,,,
7/21/22 9:23,3.4,6.03,,,,
7/21/22 9:24,2,6.02,,,,
7/21/22 9:24,2,6.02,,,,
7/21/22 9:24,2,6.03,,,,
7/21/22 9:24,3.4,6.02,,,,
7/21/22 9:24,2,6.03,,,,
7/21/22 9:24,2,6.02,,,,
7/21/22 9:24,2,6.03,,,,
7/21/22 9:24,2.2,6.03,,,,
7/21/22 9:24,2,6.02,,,,
7/21/22 9:24,3.4,5.98,,,,
7/21/22 9:24,2,5.98,,,,
7/21/22 9:24,2,6,,,,
7/21/22 9:24,3.4,6,,,,
7/21/22 9:24,2,5.94,,,,
7/21/22 9:24,2,5.91,,,,
7/21/22 9:24,2,5.89,,,,
7/21/22 9:24,2.2,5.9,,,,
7/21/22 9:24,2,5.91,,,,
7/21/22 9:24,2,5.91,,,,
7/21/22 9:24,2,5.9,,,,
7/21/22 9:24,2.2,5.9,,,,
7/21/22 9:24,2,5.89,,,,
7/21/22 9:24,3.4,5.89,,,,
7/21/22 9:24,2,5.86,,,,
7/21/22 9:24,2,5.88,,,,
7/21/22 9:24,2.2,5.86,,,,
7/21/22 9:24,2,5.86,,,,
7/21/22 9:24,3.4,5.88,,,,
7/21/22 9:24,3.4,5.89,,,,
7/21/22 9:24,3.4,5.89,,,,
7/21/22 9:24,3.3,5.91,,,,
7/21/22 9:24,2,5.91,,,,
7/21/22 9:24,3.4,5.92,,,,
7/21/22 9:24,3.3,5.92,,,,
7/21/22 9:24,2,5.94,,,,
7/21/22 9:24,2,5.94,,,,
7/21/22 9:24,2,5.94,,,,
7/21/22 9:24,3.4,5.94,,,,
7/21/22 9:24,2,5.89,,,,
7/21/22 9:24,3.4,5.92,,,,
7/21/22 9:24,2,5.92,,,,
7/21/22 9:24,2.2,5.92,,,,
7/21/22 9:24,3.4,5.92,,,,
7/21/22 9:24,3.4,5.94,,,,
7/21/22 9:24,2,5.9,,,,
7/21/22 9:24,2.2,5.86,,,,
7/21/22 9:24,3.4,5.88,,,,
7/21/22 9:24,3.4,5.86,,,,
7/21/22 9:24,3.4,5.83,,,,
7/21/22 9:24,2,5.8,,,,
7/21/22 9:24,2,5.75,,,,
7/21/22 9:24,2,5.75,,,,
7/21/22 9:24,3.4,5.79,,,,
7/21/22 9:24,2,5.78,,,,
7/21/22 9:24,3.4,5.8,,,,
7/21/22 9:24,3.4,5.78,,,,
7/21/22 9:24,3.4,5.74,,,,
7/21/22 9:24,3.4,5.75,,,,
7/21/22 9:24,3.3,5.77,,,,
7/21/22 9:24,2,5.72,,,,
7/21/22 9:25,2,5.74,,,,
7/21/22 9:25,2,5.75,,,,
7/21/22 9:25,2.2,5.75,,,,
7/21/22 9:25,3.4,5.78,,,,
7/21/22 9:25,3.4,5.78,,,,
7/21/22 9:25,3.4,5.78,,,,
7/21/22 9:25,2,5.79,,,,
7/21/22 9:25,3.4,5.79,,,,
7/21/22 9:25,3.4,5.79,,,,
7/21/22 9:25,2,5.8,,,,
7/21/22 9:25,2,5.79,,,,
7/21/22 9:25,3.4,5.77,,,,
7/21/22 9:25,3.4,5.79,,,,
7/21/22 9:25,3.3,5.8,,,,
7/21/22 9:25,3.4,5.79,,,,
7/21/22 9:25,3.4,5.78,,,,
7/21/22 9:25,3.4,5.78,,,,
7/21/22 9:25,3.3,5.78,,,,
7/21/22 9:25,3.4,5.78,,,,
7/21/22 9:25,3.4,5.77,,,,
7/21/22 9:25,2,5.71,,,,
7/21/22 9:25,2,5.66,,,,
7/21/22 9:25,3.4,5.63,,,,
7/21/22 9:25,3.4,5.56,,,,
7/21/22 9:25,3.4,5.4,,,,
7/21/22 9:25,3.3,5.43,,,,
7/21/22 9:25,3.3,5.46,,,,
7/21/22 9:25,3.3,5.41,,,,
7/21/22 9:25,3.3,5.39,,,,
7/21/22 9:25,3.4,5.38,,,,
7/21/22 9:25,3.4,5.4,,,,
7/21/22 9:25,3.3,5.4,,,,
7/21/22 9:25,3.4,5.38,,,,
7/21/22 9:25,3.4,5.32,,,,
7/21/22 9:25,3.4,5.31,,,,
7/21/22 9:25,3.3,5.33,,,,
7/21/22 9:25,3.4,5.27,,,,
7/21/22 9:25,6.8,5.26,,,,
7/21/22 9:25,3.3,5.17,,,,
7/21/22 9:25,3.4,5.18,,,,
7/21/22 9:25,3.3,5.2,,,,
7/21/22 9:25,3.3,5.23,,,,
7/21/22 9:25,3.4,5.2,,,,
7/21/22 9:25,3.4,5.18,,,,
7/21/22 9:25,3.3,5.21,,,,
7/21/22 9:25,3.4,5.22,,,,
7/21/22 9:25,3.4,5.23,,,,
7/21/22 9:25,3.4,5.24,,,,
7/21/22 9:25,3.3,5.24,,,,
7/21/22 9:25,3.4,5.24,,,,
7/21/22 9:25,2,5.26,,,,
7/21/22 9:25,26.6,4.91,,,,
7/21/22 9:25,18.3,4.89,,,,
7/21/22 9:25,15.8,4.84,,,,
7/21/22 9:25,15.1,4.86,,,,
7/21/22 9:25,14.3,4.83,,,,
7/21/22 9:25,14.2,4.84,,,,
7/21/22 9:25,13.6,4.8,,,,
7/21/22 9:25,13.2,4.78,,,,
7/21/22 9:25,13,4.78,,,,
7/21/22 9:26,13.1,4.77,,,,
7/21/22 9:26,13,4.77,,,,
7/21/22 9:26,13,4.77,,,,
7/21/22 9:26,13,4.76,,,,
7/21/22 9:26,13,4.76,,,,
7/21/22 9:26,13,4.76,,,,
7/21/22 9:26,12.9,4.77,,,,
7/21/22 9:26,13,4.78,,,,
7/21/22 9:26,13,4.77,,,,
7/21/22 9:26,13,4.75,,,,
7/21/22 9:26,12.9,4.76,,,,
7/21/22 9:26,12.9,4.76,,,,
7/21/22 9:26,12.9,4.76,,,,
7/21/22 9:26,12.9,4.75,,,,
7/21/22 9:26,13,4.75,,,,
7/21/22 9:26,12.9,4.74,,,,
7/21/22 9:26,12.9,4.74,,,,
7/21/22 9:26,12.9,4.74,,,,
7/21/22 9:26,12.8,4.74,,,,
7/21/22 9:26,12.8,4.72,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.8,4.72,,,,
7/21/22 9:26,12.8,4.74,,,,
7/21/22 9:26,12.9,4.74,,,,
7/21/22 9:26,12.9,4.74,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.8,4.72,,,,
7/21/22 9:26,12.8,4.71,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.8,4.72,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.8,4.72,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.9,4.72,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.8,4.71,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.9,4.7,,,,
7/21/22 9:26,12.9,4.69,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.8,4.7,,,,
7/21/22 9:26,12.9,4.7,,,,
7/21/22 9:26,12.9,4.7,,,,
7/21/22 9:26,12.9,4.7,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.8,4.71,,,,
7/21/22 9:26,12.8,4.7,,,,
7/21/22 9:26,12.8,4.7,,,,
7/21/22 9:26,12.9,4.7,,,,
7/21/22 9:26,12.9,4.7,,,,
7/21/22 9:26,12.8,4.7,,,,
7/21/22 9:26,12.8,4.71,,,,
7/21/22 9:26,12.9,4.71,,,,
7/21/22 9:26,12.9,4.7,,,,
7/21/22 9:26,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.7,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.71,,,,
7/21/22 9:27,12.9,4.7,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.7,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.7,,,,
7/21/22 9:27,12.8,4.7,,,,
7/21/22 9:27,12.9,4.7,,,,
7/21/22 9:27,12.8,4.7,,,,
7/21/22 9:27,12.8,4.7,,,,
7/21/22 9:27,12.9,4.7,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.9,4.67,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.7,,,,
7/21/22 9:27,12.9,4.7,,,,
7/21/22 9:27,12.8,4.7,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.9,4.67,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.67,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.67,,,,
7/21/22 9:27,12.9,4.67,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.67,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.9,4.67,,,,
7/21/22 9:27,12.8,4.69,,,,
7/21/22 9:27,12.8,4.67,,,,
7/21/22 9:27,12.9,4.69,,,,
7/21/22 9:27,12.8,4.67,,,,
7/21/22 9:27,12.8,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.8,4.66,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.9,4.66,,,,
7/21/22 9:28,12.9,4.66,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.9,4.66,,,,
7/21/22 9:28,12.9,4.66,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.8,4.66,,,,
7/21/22 9:28,12.8,4.66,,,,
7/21/22 9:28,12.8,4.66,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.9,4.69,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.9,4.66,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.8,4.67,,,,
7/21/22 9:28,12.9,4.67,,,,
7/21/22 9:28,12.9,4.66,,,,
7/21/22 9:28,12.8,4.69,,,,
7/21/22 9:28,12.9,4.66,,,,
